MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Education,Marital_Status,Country,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain
12,4,6,11,8,16,2,0,3,Graduation,Married,IND,1,0,0,0,0,0,0,0,0
138,120,204,16,126,60,7,4,7,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
520,20,367,39,81,40,6,3,6,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
972,59,913,25,19,59,5,9,6,Graduation,Together,SP,0,0,0,0,1,0,0,0,0
424,17,118,7,23,41,8,2,8,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
556,14,717,210,0,43,7,5,10,Master,Single,SP,0,0,0,0,0,0,0,0,0
556,14,717,210,0,43,7,5,10,Master,Single,CA,0,0,0,0,0,0,0,0,0
571,50,142,33,50,159,4,5,13,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
571,50,142,33,50,159,4,5,13,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
398,96,447,220,96,32,5,7,6,2n Cycle,Together,SP,0,0,0,0,0,0,0,0,0
398,96,447,220,96,32,5,7,6,2n Cycle,Together,SA,0,0,0,0,0,0,0,0,0
957,47,494,82,47,95,5,3,6,Graduation,Single,SP,1,1,0,0,0,0,0,0,0
171,7,171,25,19,89,8,1,5,Graduation,Married,SA,1,0,0,0,0,0,0,0,0
944,0,60,0,0,30,7,5,13,PhD,Married,CA,0,1,1,0,0,0,0,0,0
135,9,39,4,0,7,2,2,5,Graduation,Together,GER,0,1,0,0,0,0,0,0,0
28,1,21,3,0,10,2,1,3,PhD,Single,AUS,1,2,0,0,0,0,0,0,0
26,1,11,0,1,4,1,0,3,Master,Single,CA,1,1,0,0,0,0,0,0,0
45,7,99,4,25,43,4,1,4,Graduation,Single,US,1,0,0,0,0,0,0,0,0
104,1,54,13,9,14,3,1,5,Graduation,Single,IND,0,1,0,0,0,0,0,0,0
400,32,519,71,75,54,3,4,9,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
4,0,4,0,0,5,1,0,2,2n Cycle,Together,GER,1,1,0,0,0,0,0,0,0
908,43,735,40,194,21,7,7,9,Graduation,Together,SP,0,0,0,1,1,1,0,1,0
16,2,11,3,0,16,1,1,2,2n Cycle,Married,GER,1,1,1,0,0,0,0,0,0
9,1,6,3,0,4,1,0,2,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
516,56,449,86,33,16,2,2,11,Graduation,Divorced,SP,0,0,0,0,0,0,0,0,0
597,166,597,172,166,249,5,6,4,Graduation,Married,AUS,0,0,0,0,0,0,0,0,0
847,66,119,86,89,111,9,10,5,PhD,Married,IND,0,0,0,1,0,1,0,1,0
4,9,16,17,0,12,2,1,2,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
543,10,205,160,143,82,6,3,6,Master,Single,US,0,1,0,0,0,0,0,1,0
1,9,7,2,14,10,2,0,3,Basic,Married,IND,0,0,0,0,0,0,0,0,0
1,9,7,2,14,10,2,0,3,Basic,Married,SP,0,0,0,0,0,0,0,0,0
656,16,106,32,16,8,7,3,12,Master,Married,IND,0,0,0,0,0,0,0,0,0
11,0,13,2,4,11,2,0,3,PhD,Together,SA,1,0,0,0,0,0,0,0,0
33,8,10,2,10,3,2,1,3,Master,Together,SA,0,1,0,0,0,0,0,0,0
29,3,30,3,2,9,3,0,3,Master,Single,SP,1,0,0,0,0,0,0,0,0
554,35,113,0,7,78,5,3,12,Master,Married,SP,0,1,0,0,0,0,0,0,0
9,9,11,13,10,16,3,1,3,Graduation,Married,CA,1,0,0,0,0,0,0,0,0
742,28,152,25,9,57,6,8,10,Master,Together,GER,0,1,0,0,0,0,0,0,0
37,0,7,3,0,3,2,0,3,Master,Married,US,1,0,0,0,0,0,0,0,0
24,2,23,0,8,24,2,1,3,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
81,11,50,3,2,39,1,3,4,PhD,Single,AUS,0,0,0,0,0,0,0,0,0
6,0,4,0,0,0,1,0,2,Master,Single,IND,2,0,0,0,0,0,0,0,0
17,0,9,0,0,1,1,0,3,PhD,Together,SP,1,0,0,0,0,0,0,0,0
21,8,20,15,3,9,2,0,3,2n Cycle,Single,SP,1,0,0,0,0,0,0,0,0
23,1,25,0,8,7,2,1,3,2n Cycle,Divorced,SP,1,1,0,0,0,0,0,0,0
618,44,215,0,17,36,11,8,4,PhD,Widow,SP,0,1,1,0,0,0,0,1,0
162,61,83,97,57,61,4,3,8,2n Cycle,Widow,SP,0,1,0,0,0,0,0,0,0
968,147,842,137,42,210,5,7,10,Master,Married,SP,0,0,1,0,1,1,0,1,0
708,7,62,0,0,15,11,3,7,PhD,Divorced,SP,0,1,0,0,0,0,0,0,0
152,27,103,106,54,81,9,9,4,PhD,Together,SP,0,0,0,1,1,1,1,1,0
747,10,161,65,40,42,4,2,9,Graduation,Single,SP,0,1,0,0,0,0,0,0,0
16,12,18,7,1,13,2,0,3,Graduation,Divorced,SP,1,0,0,0,0,0,0,0,0
158,0,23,0,0,18,3,1,5,Graduation,Single,IND,1,1,0,0,0,0,0,0,0
958,159,447,20,0,31,2,10,12,Graduation,Divorced,US,1,0,0,0,0,0,0,0,0
46,35,69,84,41,66,4,1,6,2n Cycle,Together,IND,1,0,0,0,0,0,0,0,0
167,37,64,49,34,116,4,3,6,Graduation,Married,US,1,0,0,0,0,0,0,0,0
387,126,342,0,45,180,8,4,11,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
152,3,22,2,5,7,4,1,4,PhD,Married,IND,0,1,0,0,0,0,0,0,0
97,1,19,2,0,11,2,1,4,Master,Together,SP,0,1,0,0,0,0,0,0,0
96,1,79,7,1,79,5,1,3,PhD,Single,IND,1,1,1,0,0,0,0,1,0
0,0,2,3,3,8,1,0,2,Basic,Married,SP,0,0,1,0,0,0,0,0,0
30,1,8,0,0,3,1,0,3,PhD,Together,GER,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,0,0,0,Graduation,Divorced,SP,0,0,0,0,0,0,0,0,0
293,0,124,179,97,52,7,2,10,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
330,5,159,36,27,16,4,4,9,Master,Married,CA,0,1,0,0,0,0,0,0,0
270,31,88,11,48,22,3,2,10,Graduation,Married,IND,0,1,0,0,0,0,0,0,0
1076,16,417,42,48,16,8,10,6,Master,Married,SA,0,0,0,1,1,0,0,0,0
16,3,15,2,1,11,1,0,3,Graduation,Together,AUS,1,0,0,0,0,0,0,0,0
62,1,16,3,2,6,2,1,4,PhD,Widow,SP,1,1,0,0,0,0,0,0,0
5,1,7,17,14,11,2,1,3,2n Cycle,Married,SP,1,0,0,0,0,0,0,0,0
637,47,237,12,19,76,6,11,7,PhD,Married,SP,0,1,0,0,0,0,0,0,0
418,61,428,80,51,10,7,8,10,PhD,Married,SP,0,1,0,0,0,0,0,0,0
3,3,7,6,2,9,1,0,2,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
3,3,7,6,2,9,1,0,2,Graduation,Married,SA,1,0,0,0,0,0,0,0,0
14,0,3,0,0,1,0,0,3,PhD,Single,IND,1,2,0,0,0,0,0,0,0
587,51,932,180,34,86,5,6,5,Graduation,Divorced,SP,0,0,0,0,0,0,0,0,0
986,36,168,16,0,108,11,3,4,PhD,Together,SP,1,2,0,0,0,0,0,1,0
229,5,56,3,2,20,6,2,4,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
255,43,134,37,14,24,7,2,7,Master,Single,SA,0,1,0,0,0,0,0,0,0
825,8,53,11,0,242,8,10,5,PhD,Single,SA,0,1,0,0,0,0,0,0,0
1298,0,70,37,14,42,7,4,10,Master,Widow,SP,0,1,0,1,1,0,0,1,0
167,2,44,6,2,19,4,2,4,Master,Together,SA,1,1,1,0,0,0,0,1,0
1132,134,384,175,134,115,11,5,13,Graduation,Divorced,US,0,0,0,0,0,0,0,0,0
746,8,125,11,8,8,8,6,9,PhD,Together,SP,1,0,0,1,0,0,0,1,0
812,99,431,237,149,33,11,4,10,Graduation,Together,SA,1,0,0,0,0,1,0,0,0
34,6,21,11,4,8,2,1,3,Graduation,Single,IND,1,0,0,0,0,0,0,0,0
34,6,21,11,4,8,2,1,3,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
18,0,5,0,0,11,1,1,2,Graduation,Married,SP,1,1,1,0,0,0,0,0,0
8,3,9,19,4,22,1,1,3,2n Cycle,Married,CA,1,1,0,0,0,0,0,0,0
194,61,480,225,112,30,3,4,8,Graduation,Divorced,US,0,0,0,0,0,0,0,0,0
37,0,17,0,0,3,2,0,3,PhD,Single,CA,1,0,0,0,0,0,0,0,0
110,29,92,28,10,145,6,2,3,Graduation,Married,US,1,0,1,0,0,0,0,0,0
519,17,813,27,173,51,4,6,6,Graduation,Married,IND,0,0,0,0,1,0,0,0,0
23,0,15,0,2,7,3,0,3,PhD,Single,SP,1,0,0,0,0,0,0,0,0
23,0,15,0,2,7,3,0,3,PhD,Single,AUS,1,0,0,0,0,0,0,0,0
12,0,5,0,0,4,0,1,2,Graduation,Together,SP,1,1,0,0,0,0,0,0,0
909,11,218,0,0,23,9,3,5,PhD,Married,SP,0,1,0,0,0,0,0,1,0
24,3,26,7,1,23,3,1,2,Graduation,Single,IND,1,0,1,0,0,0,0,0,0
2,3,20,6,11,9,2,0,3,Graduation,Divorced,SP,1,0,0,0,0,0,0,0,0
71,1,16,0,0,9,2,1,3,Graduation,Married,AUS,1,1,0,0,0,0,0,0,0
1315,22,780,145,0,178,7,8,9,PhD,Married,SP,0,0,0,0,0,0,0,0,0
344,45,654,104,11,114,3,4,10,Graduation,Widow,SP,0,0,0,0,0,0,0,0,0
2,2,1,3,1,2,1,0,2,Graduation,Married,SP,1,0,0,0,0,0,0,0,1
1,4,3,8,9,7,1,0,3,Basic,Married,SA,1,0,0,0,0,0,0,0,0
462,0,24,6,0,4,9,2,5,PhD,Married,SP,0,1,0,1,0,0,0,1,0
1,6,2,8,2,12,1,0,2,2n Cycle,Single,SP,1,0,0,0,0,0,0,0,0
22,0,19,6,5,3,2,0,3,2n Cycle,Married,SA,1,1,0,0,0,0,0,0,0
31,1,8,0,0,8,2,0,3,Graduation,Single,SP,1,1,0,0,0,0,0,0,0
34,1,19,2,7,0,1,1,3,Master,Married,CA,0,1,0,0,0,0,0,0,0
789,25,420,16,38,0,2,8,9,PhD,Single,SP,0,0,0,0,0,0,0,0,0
4,6,8,6,3,10,2,0,3,2n Cycle,Married,SP,0,0,0,0,0,0,0,0,0
307,26,360,138,31,40,6,9,5,Graduation,Married,GER,0,0,0,0,0,1,0,0,0
46,4,36,2,2,1,2,0,4,PhD,Married,SP,1,1,0,0,0,0,0,0,0
18,1,32,6,3,28,2,0,4,Graduation,Together,IND,2,1,0,0,0,0,0,0,0
135,25,51,23,25,46,4,2,5,Graduation,Divorced,SA,1,1,0,0,0,0,0,0,0
67,5,61,3,8,19,2,1,5,Graduation,Single,SP,1,1,0,0,0,0,0,0,0
161,0,22,0,0,24,4,1,4,Master,Together,AUS,0,1,0,0,0,0,0,0,0
191,56,139,51,8,100,4,3,8,Graduation,Single,AUS,1,0,0,0,0,0,0,0,0
860,28,409,73,56,56,8,9,4,PhD,Widow,CA,0,1,0,0,0,0,0,0,0
17,0,14,7,3,2,1,0,3,Graduation,Divorced,CA,1,0,0,0,0,0,0,0,0
17,0,14,7,3,2,1,0,3,Graduation,Divorced,CA,1,0,0,0,0,0,0,0,0
1396,0,322,46,35,17,4,9,4,PhD,Together,SP,0,1,0,0,0,0,0,0,0
199,66,315,97,174,41,4,3,5,Graduation,Married,SA,0,0,0,0,0,0,0,0,0
583,34,309,0,22,125,5,4,8,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
509,0,65,7,11,5,7,2,9,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
473,21,176,19,21,56,9,2,9,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
526,28,135,10,21,99,5,3,12,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
526,28,135,10,21,99,5,3,12,Graduation,Together,CA,0,1,0,0,0,0,0,0,0
27,2,14,0,0,0,3,1,3,PhD,Married,GER,1,0,0,0,0,0,0,0,0
30,0,8,2,0,14,1,1,2,Master,Together,SA,1,1,0,0,0,0,0,0,0
410,0,592,147,22,22,6,4,7,Graduation,Married,SP,0,0,0,0,0,1,0,0,0
6,5,17,3,24,46,2,2,2,Graduation,Married,SP,1,0,0,0,0,0,0,0,0
15,10,19,8,17,20,2,1,3,Graduation,Together,IND,1,1,0,0,0,0,0,0,0
15,10,19,8,17,20,2,1,3,Graduation,Together,SP,1,1,0,0,0,0,0,0,0
5,1,7,2,1,4,1,0,2,Master,Married,AUS,1,1,0,0,0,0,0,0,0
43,5,28,7,6,33,3,1,3,Graduation,Together,SP,1,1,0,0,0,0,0,0,0
693,21,118,110,147,42,6,5,11,Graduation,Married,GER,0,0,0,0,1,1,0,0,0
508,124,249,50,38,134,6,5,13,Graduation,Widow,SP,0,0,0,0,0,0,0,0,0
116,6,82,6,6,41,3,1,6,Graduation,Together,US,0,1,0,0,0,0,0,0,0
116,6,82,6,6,41,3,1,6,Graduation,Together,CA,0,1,0,0,0,0,0,0,0
80,4,46,0,17,2,2,1,5,PhD,Married,SA,0,1,0,0,0,0,0,0,0
22,2,10,6,4,34,1,2,2,2n Cycle,Married,SP,1,1,0,0,0,0,0,0,0
336,28,282,184,54,54,2,8,6,Graduation,Together,SP,0,0,0,0,0,0,0,0,0
553,25,142,65,67,8,6,3,13,Master,Single,CA,0,1,0,0,0,0,0,0,0
408,61,109,48,122,41,5,7,9,2n Cycle,Divorced,SP,0,0,0,0,0,1,0,0,0
675,0,85,10,7,77,10,3,8,Graduation,Married,CA,0,1,0,0,0,0,0,0,0
68,1,13,3,5,13,2,0,4,Master,Single,SP,2,1,0,0,0,0,0,0,0
297,7,79,0,11,182,8,2,4,Graduation,Together,SA,0,1,0,0,0,0,0,0,0
297,7,79,0,11,182,8,2,4,Graduation,Together,SA,0,1,0,0,0,0,0,0,0
1324,27,119,71,108,27,7,9,6,Graduation,Single,SP,0,0,0,1,1,1,1,1,0
367,17,241,104,188,232,9,5,9,2n Cycle,Together,SP,0,0,0,0,0,0,0,0,0
167,2,62,24,13,7,4,1,6,Master,Married,SA,1,0,0,0,0,0,0,0,0
292,30,415,63,33,200,4,5,4,Graduation,Together,SP,0,0,0,0,0,1,0,0,0
292,30,415,63,33,200,4,5,4,Graduation,Together,IND,0,0,0,0,0,1,0,0,0
11,0,3,0,0,1,1,0,2,Graduation,Divorced,AUS,1,1,0,0,0,0,0,0,0
582,0,65,0,0,13,8,2,9,PhD,Together,SP,0,1,0,0,0,0,0,0,0
675,11,400,15,45,11,2,5,10,Graduation,Single,SA,0,0,0,0,1,0,0,0,0
557,129,984,193,37,18,5,8,5,Graduation,Single,US,0,0,0,0,0,0,0,0,0
184,178,178,103,39,33,6,3,10,Graduation,Married,AUS,0,1,0,0,0,0,0,0,0
1142,51,415,90,69,37,7,8,11,Master,Together,SP,0,0,1,0,0,1,0,0,0
504,13,131,8,0,26,9,4,6,PhD,Divorced,SP,0,0,0,1,0,0,0,0,0
2,1,2,1,1,1,0,0,0,PhD,Married,CA,0,0,0,0,0,0,0,0,0
12,5,25,0,9,30,1,1,3,2n Cycle,Together,CA,1,1,0,0,0,0,0,0,0
145,13,46,17,2,4,4,2,4,Master,Together,SP,1,1,0,0,0,0,0,0,0
2,1,4,3,1,2,1,0,2,Graduation,Together,SP,1,0,0,0,0,0,0,0,0
135,0,10,0,4,36,3,1,4,Master,Together,SP,1,1,0,0,0,0,0,0,0
1449,89,161,69,35,107,11,8,8,Graduation,Married,CA,0,1,0,0,1,0,0,0,0
829,138,430,60,92,15,4,6,13,Master,Together,SA,0,0,0,0,0,0,0,0,0
829,138,430,60,92,15,4,6,13,Master,Together,SP,0,0,0,0,0,0,0,0,0
10,7,25,6,3,7,3,0,3,Graduation,Married,SP,0,0,0,0,0,0,0,0,0
76,0,7,0,0,16,3,2,2,PhD,Married,GER,0,1,0,0,0,0,0,0,0
412,12,546,78,182,0,4,4,10,PhD,Single,CA,0,0,0,0,0,0,0,0,0
24,0,7,0,0,1,2,0,3,Master,Together,SP,1,1,0,0,0,0,0,0,0
335,42,127,28,5,5,7,2,8,Graduation,Married,SP,0,2,0,0,0,0,0,0,0
612,91,520,258,107,107,9,6,8,Master,Widow,SP,0,2,0,0,0,0,0,0,0
3,1,8,23,2,18,2,1,3,Graduation,Married,SA,1,0,0,0,0,0,0,0,0
3,5,14,2,12,17,3,1,3,Graduation,Divorced,SA,1,0,0,0,0,0,0,0,0
741,19,154,50,9,28,3,4,7,Master,Together,SA,0,0,0,0,0,0,0,0,0
22,3,30,0,5,15,2,0,4,Graduation,Married,CA,1,0,0,0,0,0,0,0,0
100,1,39,6,1,76,3,2,3,PhD,Single,SP,1,2,1,0,0,0,0,0,0
625,7,99,10,22,7,6,3,12,PhD,Together,SA,0,1,0,0,0,0,0,0,0
389,66,408,37,57,85,4,4,6,Master,Together,SP,0,0,0,0,0,0,0,0,0
24,2,20,2,2,10,1,0,4,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
23,0,11,2,1,3,1,0,3,PhD,Together,SP,1,0,0,0,0,0,0,0,0
102,9,63,2,9,24,4,1,4,PhD,Married,SP,0,0,0,0,0,0,0,0,0
102,9,63,2,9,24,4,1,4,PhD,Married,SP,0,0,0,0,0,0,0,0,0
6,2,9,2,1,5,1,0,3,Graduation,Together,SP,1,1,0,0,0,0,0,0,0
13,0,3,0,0,0,1,0,2,Graduation,Together,CA,1,1,0,0,0,0,0,0,0
175,10,110,54,6,27,6,3,4,Graduation,Married,SP,1,0,1,0,0,0,0,0,0
7,7,14,7,16,15,2,1,3,Basic,Single,SA,0,0,0,0,0,0,0,0,0
4,17,19,30,24,39,2,1,3,2n Cycle,Single,US,1,0,0,0,0,0,0,0,0
57,0,27,0,0,36,3,2,2,Master,Single,SP,1,1,0,0,0,0,0,0,0
57,0,27,0,0,36,3,2,2,Master,Single,CA,1,1,0,0,0,0,0,0,0
57,0,27,0,0,36,3,2,2,Master,Single,IND,1,1,0,0,0,0,0,1,0
176,72,98,136,21,229,5,2,12,2n Cycle,Married,GER,0,1,0,0,0,0,0,0,0
957,153,612,99,95,153,4,7,8,Master,Together,SP,0,0,1,0,1,1,0,0,0
15,4,10,3,4,18,1,1,3,2n Cycle,Single,SP,1,1,0,0,0,0,0,0,0
111,3,28,2,6,15,3,1,4,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
398,190,537,61,156,37,4,5,7,Graduation,Single,SP,0,0,1,0,0,1,0,0,0
445,53,213,104,98,151,6,4,13,Graduation,Widow,SP,0,1,0,0,0,0,0,0,0
445,53,213,104,98,151,6,4,13,Graduation,Widow,GER,0,1,0,0,0,0,0,0,0
565,32,435,28,32,54,2,8,6,Graduation,Together,US,0,0,0,0,0,0,0,0,0
141,70,106,72,19,23,4,2,8,2n Cycle,Married,SP,1,1,0,0,0,0,0,0,0
445,37,359,98,28,18,2,4,8,Master,Together,GER,0,0,0,0,0,0,0,0,0
327,9,122,19,14,83,5,2,9,Master,Single,SP,0,2,0,0,0,0,0,0,0
6,1,2,2,0,4,1,0,2,Graduation,Single,SP,1,1,0,0,0,0,0,0,0
197,107,227,7,59,131,5,2,11,Graduation,Together,SA,0,1,0,0,0,0,0,0,0
38,1,24,0,0,0,2,0,3,PhD,Together,SP,1,0,0,0,0,0,0,0,0
25,5,19,7,0,23,3,0,3,2n Cycle,Married,GER,1,0,0,0,0,0,0,0,0
243,131,217,85,6,26,3,3,13,Graduation,Divorced,SP,0,1,0,0,0,0,0,0,0
457,5,106,15,17,53,11,1,6,Graduation,Married,IND,1,1,0,0,0,0,0,0,0
623,53,178,23,17,133,3,2,8,Graduation,Married,CA,1,1,0,1,0,0,0,0,0
544,13,85,8,6,29,10,4,5,Master,Married,SP,0,1,1,0,0,0,0,0,0
162,33,124,40,28,172,3,4,7,2n Cycle,Together,CA,0,0,0,0,0,0,0,0,0
631,28,491,30,14,56,6,7,8,Graduation,Single,SP,0,0,0,0,0,0,0,0,0
189,2,55,0,5,12,6,1,4,PhD,Single,SA,2,1,0,0,0,0,0,0,0
1073,0,629,145,37,37,10,5,13,Graduation,Together,SP,0,1,0,0,1,0,0,0,0
91,3,52,2,1,31,4,0,4,Graduation,Divorced,CA,0,1,0,0,0,0,0,1,0
736,163,818,212,163,61,4,7,10,Graduation,Married,SP,0,0,0,1,0,0,0,0,0
19,4,12,2,2,6,1,0,3,Graduation,Together,AUS,1,1,0,0,0,0,0,0,0
64,4,68,7,5,17,3,1,4,Graduation,Single,GER,1,0,0,0,0,0,0,0,0
64,4,68,7,5,17,3,1,4,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
274,0,21,4,6,15,5,1,6,Graduation,Together,SP,0,1,0,1,0,0,0,0,0
7,6,13,7,6,14,1,0,3,Graduation,Together,SA,1,0,1,0,0,0,0,0,0
205,7,41,3,2,46,4,2,5,Graduation,Married,SP,0,1,0,0,0,0,0,0,0
99,27,102,28,48,6,2,2,8,Graduation,Married,GER,0,0,0,0,0,0,0,0,0
215,13,87,17,17,24,6,2,5,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
714,76,395,116,0,12,4,6,9,PhD,Divorced,SP,0,0,0,0,0,0,0,1,0
714,76,395,116,0,12,4,6,9,PhD,Divorced,SP,0,0,0,0,0,0,0,1,0
317,25,265,25,19,12,5,3,11,Master,Divorced,SP,0,1,0,0,0,0,0,0,0
537,6,42,16,6,30,9,3,6,Graduation,Divorced,AUS,0,1,0,0,0,0,0,0,0
565,6,65,0,6,19,9,2,8,PhD,Married,GER,1,1,0,1,0,0,0,0,0
13,1,29,3,0,7,2,0,3,Master,Married,AUS,1,0,0,0,0,0,0,0,0
285,28,242,55,114,135,6,2,12,Master,Together,SA,1,1,0,0,0,0,0,0,0
366,124,156,71,78,54,5,5,11,Graduation,Married,IND,0,1,0,0,0,0,0,0,0
4,1,11,6,2,2,1,0,3,Master,Together,SP,0,0,0,0,0,0,0,0,0
4,2,5,0,0,5,1,0,2,Graduation,Together,IND,1,1,0,0,0,0,0,0,0
350,104,189,197,151,57,11,8,5,2n Cycle,Together,CA,0,1,1,0,0,0,0,0,0
1252,0,465,46,35,0,4,5,8,PhD,Together,SA,0,0,0,1,1,0,0,0,0
7,2,4,2,1,4,1,0,2,Graduation,Married,CA,1,1,0,0,0,0,0,0,0
37,0,46,4,3,0,2,1,3,PhD,Married,SA,1,0,0,0,0,0,0,0,0
934,24,230,16,24,36,8,4,6,PhD,Married,GER,0,1,0,1,1,0,0,0,0
518,42,742,55,56,84,6,10,5,PhD,Together,GER,0,0,0,0,0,0,0,0,0
51,4,24,4,7,1,2,0,4,2n Cycle,Together,US,1,1,0,0,0,0,0,0,0
171,45,73,59,10,90,3,2,8,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
12,1,6,0,1,5,1,0,3,Master,Married,SA,1,1,0,0,0,0,0,0,0
99,0,15,2,1,5,2,1,4,PhD,Married,SP,1,0,0,0,0,0,0,0,0
734,22,350,151,25,100,3,9,13,2n Cycle,Together,SP,0,0,0,0,1,0,0,0,0
1045,61,338,60,46,46,5,5,13,Graduation,Divorced,SP,1,0,0,0,0,0,0,0,0
36,4,18,6,2,18,2,0,4,Master,Together,SP,0,0,0,0,0,0,0,0,0
51,23,82,33,0,42,5,1,3,Graduation,Together,SA,2,0,0,0,0,0,0,0,0
12,1,16,4,1,3,2,0,3,Graduation,Together,SP,1,1,0,0,0,0,0,0,0
85,15,27,13,13,21,3,1,4,Master,Married,SP,0,1,0,0,0,0,0,0,0
562,21,464,28,10,32,7,8,11,PhD,Married,SA,0,1,0,0,0,0,0,0,0
6,4,25,15,12,13,2,1,3,Graduation,Single,US,0,0,0,0,0,0,0,0,0
717,42,864,219,30,84,6,7,9,Graduation,Together,SP,0,1,0,0,0,1,0,0,0
7,23,78,133,49,144,4,2,5,Basic,Married,SP,0,0,0,0,0,0,0,0,0
830,59,968,51,79,19,5,3,12,Graduation,Single,GER,0,0,0,0,1,0,0,1,0
29,0,14,0,0,2,2,0,3,PhD,Married,IND,1,1,0,0,0,0,0,0,0
8,3,19,0,2,3,2,0,3,Master,Divorced,SP,1,0,0,0,0,0,0,0,0
1020,31,430,62,63,79,4,6,4,PhD,Single,SP,0,0,0,0,1,0,0,0,0
561,14,113,10,14,35,8,2,10,PhD,Together,SP,0,1,0,0,0,0,0,0,0
680,11,392,75,0,0,2,11,4,PhD,Together,CA,0,0,0,0,0,0,0,0,0
9,0,3,0,0,4,1,0,2,Master,Married,SP,1,0,1,0,0,0,0,0,0
162,25,53,16,0,10,3,1,7,Master,Widow,SP,0,0,0,0,0,0,0,0,0
67,15,80,17,11,80,1,4,4,Master,Together,US,0,1,0,0,0,0,0,0,0
26,1,10,2,0,1,1,0,3,PhD,Married,AUS,1,1,0,0,0,0,0,0,0
524,0,134,28,28,155,11,1,8,Graduation,Married,AUS,0,0,0,0,0,0,0,0,0
138,3,38,4,0,59,3,2,4,Graduation,Married,GER,0,1,0,0,0,0,0,0,0
18,2,10,0,0,25,1,1,2,Graduation,Divorced,SP,1,1,1,0,0,0,0,0,0
856,59,487,58,29,73,2,5,5,Graduation,Together,GER,1,2,0,0,0,0,0,0,0
1013,30,399,60,46,153,9,10,4,PhD,Married,CA,0,1,0,0,0,0,0,1,0
864,134,768,150,38,172,4,10,5,PhD,Married,SA,0,0,0,0,0,0,0,0,0
864,134,768,150,38,172,4,10,5,PhD,Married,SP,0,0,0,0,0,0,0,0,0
85,44,54,102,78,6,5,1,7,Graduation,Single,SP,1,0,0,0,0,0,0,0,0
164,24,103,12,3,42,5,1,6,Graduation,Married,SP,1,2,0,0,0,0,0,0,0
620,54,239,99,98,119,9,7,10,2n Cycle,Divorced,SP,0,0,0,1,0,0,1,1,0
152,9,121,12,12,45,6,2,4,PhD,Together,SP,1,0,0,0,0,0,0,0,0
68,8,18,19,8,12,2,1,4,PhD,Single,SP,1,0,0,0,0,0,0,0,0
908,48,217,32,12,24,2,3,13,Graduation,Divorced,SA,0,0,0,1,0,0,0,0,0
53,3,49,7,4,5,3,0,4,Graduation,Married,CA,1,0,0,0,0,0,0,0,0
675,144,133,94,192,241,4,8,5,Graduation,Married,CA,0,0,1,0,1,1,0,0,0
208,7,82,30,66,35,3,2,9,PhD,Married,SP,0,1,0,0,0,0,0,0,0
9,0,7,2,0,4,1,1,2,Graduation,Single,IND,1,0,0,0,0,0,0,0,0
4,0,5,0,1,5,1,0,2,PhD,Single,SP,1,1,0,0,0,0,0,0,0
653,17,170,34,26,17,11,2,10,Graduation,Together,SP,0,1,0,0,0,0,0,0,0
350,3,39,0,0,19,9,1,4,PhD,Married,SP,0,1,0,0,0,0,0,0,0
30,11,33,13,6,29,2,0,4,Master,Married,SP,0,1,0,0,0,0,0,0,0
43,12,23,29,15,61,2,1,4,2n Cycle,Married,GER,0,1,0,0,0,0,0,0,0
43,12,23,29,15,61,2,1,4,2n Cycle,Married,SP,0,1,0,0,0,0,0,0,0
369,9,87,12,14,34,6,2,8,Graduation,Married,SP,0,2,0,0,0,0,0,0,0
736,63,946,219,189,126,4,7,11,Graduation,Together,SP,0,0,0,0,1,1,0,0,0
794,73,573,0,29,14,4,8,10,PhD,Together,SP,0,0,0,0,0,0,0,0,0
1012,80,498,0,16,176,11,4,9,Master,Married,US,0,1,0,0,0,1,0,0,0
22,1,13,4,0,4,1,0,3,Graduation,Married,SP,1,1,0,0,0,0,0,0,0
